Date,Close,High,Low,Open,Volume
,TLT,TLT,TLT,TLT,TLT
2025-01-02,86.98490142822266,87.53122963890098,86.62730615912753,87.21336801952963,27841300
2025-01-03,86.70677185058594,87.29282612170078,86.59750621047662,87.13389910417182,21962200
2025-01-06,86.31937408447266,86.6471709889973,86.09090750841715,86.46837336638552,30231500
2025-01-07,85.34591674804688,86.19023588857644,85.21678808179773,86.02137357615415,41757200
2025-01-08,85.45518493652344,85.62404725399668,84.76979278176714,84.89892903029707,44590800
2025-01-10,84.88899230957031,85.27638589186931,84.59100132695012,84.7101946886309,47115800
2025-01-13,84.85919952392578,85.08766611279945,84.47180591626848,84.95852985796789,33258900
2025-01-14,84.72013092041016,84.7896629082896,84.32280202749118,84.66053423891871,33412900
2025-01-15,86.18031311035156,86.3988443876455,85.82271785267396,86.1207088484596,54120700
2025-01-16,86.45843505859375,86.81603029140334,85.70351094728262,86.06110618009221,34651100
2025-01-17,86.60743713378906,86.89550039055011,86.45843785223427,86.84583143722577,29875600
2025-01-21,87.3822250366211,87.58088569474808,87.04449282370324,87.30275774200297,30548600
2025-01-22,86.92530059814453,87.39216148711485,86.73656766556034,87.28289585018909,25278400
2025-01-23,86.24984741210938,86.40877443177071,85.95184882991857,86.06111447149395,31949000
2025-01-24,86.6372299194336,86.696826596867,86.02136979842321,86.1405707317078,21110400
2025-01-27,87.66035461425781,87.83915224125366,87.26302571222054,87.57095958996912,42864200
2025-01-28,87.60076141357422,87.6106891421664,87.07430381827572,87.2530938739601,25519100
2025-01-29,87.42195892333984,88.02788378423033,87.0444930620792,87.8391508536,25342800
2025-01-30,87.74974822998047,88.11727878468854,87.58088591231122,87.81928779675782,25094900
2025-01-31,87.17362976074219,88.06761788621286,86.84583285166654,87.78948235285213,48812500
2025-02-03,87.8833999633789,88.82044552367795,87.52452886183215,88.30208038003106,70657200
2025-02-04,88.15254974365234,88.1724836469265,87.20553342625745,87.27531349590278,33414000
2025-02-05,89.60796356201172,89.89705458045617,89.10953234513305,89.16934165741232,48331200
2025-02-06,89.5680923461914,89.86715413250542,89.26903816533454,89.57806310052378,22509900
2025-02-07,88.98990631103516,89.16934185372479,88.66094748731817,88.96000165482968,31171200
2025-02-10,88.72075653076172,89.24909240334148,88.57122564473087,88.9799428928514,22736100
2025-02-11,88.15254974365234,88.40176536459386,88.10270357728116,88.25223447093751,21513000
2025-02-12,86.95631408691406,87.32514832264293,86.58747224572835,87.01612339963619,48536200
2025-02-13,88.40176391601562,88.61110412152132,87.79367720244603,87.81361110539355,42718100
2025-02-14,88.87029266357422,89.39862856734622,88.84038800569388,89.09956677762833,27460700
2025-02-18,87.8235855102539,88.56126163728878,87.76377619346813,88.26220744790255,29429200
2025-02-19,87.93323516845703,88.1724800252058,87.61423949097305,87.67404880379603,20584300
2025-02-20,88.26220703125,88.48151799903904,88.17248545103752,88.17248545103752,27913400
2025-02-21,89.32884979248047,89.64784549025853,88.54132749989706,88.59117366739194,46912300
2025-02-24,89.5880355834961,89.77743428672282,88.97994885025953,89.04972892101829,26218000
2025-02-25,91.13316345214844,91.21291427354426,90.51511359997315,90.68457839134656,50125100
2025-02-26,91.67147064208984,91.77115536670826,90.9138530451673,91.13316400260202,32220200
2025-02-27,91.02350616455078,91.50200347795628,90.8540413765463,91.02350616455078,53373600
2025-02-28,92.13999938964844,92.18984555586323,91.1830123208902,91.56181732556831,49388600
2025-03-03,92.56999969482422,92.70999908447266,91.37000274658203,91.41000366210938,42904200
2025-03-04,91.43000030517578,92.79000091552734,91.2699966430664,92.44000244140625,56722000
2025-03-05,90.69999694824219,91.80000305175781,90.61000061035156,91.55999755859375,50215900
2025-03-06,90.4000015258789,90.80000305175781,89.7300033569336,90.4800033569336,42827500
2025-03-07,90.11000061035156,91.16000366210938,89.98999786376953,91.13999938964844,36903600
2025-03-10,91.05000305175781,91.62999725341797,90.91000366210938,91.08000183105469,41440800
2025-03-11,90.4000015258789,91.48999786376953,90.13999938964844,90.97000122070312,40555700
2025-03-12,89.86000061035156,90.37999725341797,89.77999877929688,90.0,32691100
