Date,Close,High,Low,Open,Volume
,XLY,XLY,XLY,XLY,XLY
2025-01-02,221.39999389648438,225.1199951171875,219.99000549316406,224.44000244140625,4583200
2025-01-03,225.8800048828125,226.02000427246094,221.52000427246094,222.63999938964844,3250500
2025-01-06,226.77000427246094,228.49000549316406,225.5399932861328,228.32000732421875,3392700
2025-01-07,222.3800048828125,227.25,221.57000732421875,226.5800018310547,2777000
2025-01-08,223.00999450683594,223.88999938964844,221.17999267578125,222.3000030517578,2654600
2025-01-10,220.82000732421875,222.5399932861328,219.6199951171875,222.16000366210938,3434700
2025-01-13,222.07000732421875,222.10000610351562,218.3000030517578,219.13999938964844,2711000
2025-01-14,221.63999938964844,225.47000122070312,220.80999755859375,224.3000030517578,3381100
2025-01-15,227.27999877929688,227.47000122070312,225.17999267578125,226.75,3098700
2025-01-16,226.0500030517578,226.88999938964844,225.14999389648438,226.88999938964844,2425900
2025-01-17,229.22000122070312,230.66000366210938,228.66000366210938,229.02999877929688,1942300
2025-01-21,230.89999389648438,231.5,228.3699951171875,231.2899932861328,3018300
2025-01-22,230.02999877929688,231.38999938964844,229.63999938964844,230.41000366210938,2474400
2025-01-23,231.4199981689453,231.4199981689453,229.0800018310547,229.69000244140625,1944400
2025-01-24,230.00999450683594,231.7100067138672,229.57000732421875,231.47000122070312,1771700
2025-01-27,231.32000732421875,231.4199981689453,226.5500030517578,226.55999755859375,3534900
2025-01-28,231.60000610351562,232.24000549316406,229.5500030517578,230.64999389648438,2605500
2025-01-29,230.94000244140625,232.5,230.17999267578125,231.7899932861328,3269000
2025-01-30,233.1999969482422,234.57000732421875,231.4499969482422,234.00999450683594,2693200
2025-01-31,232.1699981689453,235.85000610351562,231.72000122070312,233.49000549316406,2546300
2025-02-03,229.10000610351562,230.08999633789062,225.2100067138672,227.13999938964844,3730000
2025-02-04,231.8000030517578,232.02999877929688,229.2100067138672,229.24000549316406,1993500
2025-02-05,229.1699981689453,230.8800048828125,228.6300048828125,230.30999755859375,2951400
2025-02-06,230.0800018310547,230.69000244140625,228.6699981689453,229.82000732421875,3022900
2025-02-07,225.5800018310547,230.25999450683594,225.39999389648438,228.52000427246094,2768200
2025-02-10,226.35000610351562,227.57000732421875,225.44000244140625,226.47999572753906,2981900
2025-02-11,223.77999877929688,225.5399932861328,223.22999572753906,224.91000366210938,2769100
2025-02-12,223.74000549316406,224.89999389648438,221.52000427246094,222.11000061035156,3951500
2025-02-13,227.10000610351562,227.3300018310547,224.7899932861328,225.19000244140625,3242200
2025-02-14,227.0,228.9199981689453,226.22000122070312,228.72000122070312,1712800
2025-02-18,226.3699951171875,227.24000549316406,224.9199981689453,226.94000244140625,3783600
2025-02-19,226.24000549316406,226.36000061035156,224.8800048828125,225.32000732421875,1998200
2025-02-20,224.2899932861328,225.6199951171875,222.57000732421875,225.6199951171875,2366200
2025-02-21,218.38999938964844,224.88999938964844,217.52000427246094,224.82000732421875,4521500
2025-02-24,217.57000732421875,219.69000244140625,216.66000366210938,219.3699951171875,2976700
2025-02-25,216.42999267578125,217.9499969482422,213.41000366210938,217.4499969482422,4003200
2025-02-26,215.5399932861328,219.11000061035156,215.0800018310547,217.88999938964844,3071800
2025-02-27,212.42999267578125,217.13999938964844,212.25999450683594,216.5399932861328,3399500
2025-02-28,215.9600067138672,216.10000610351562,211.66000366210938,212.50999450683594,3848200
2025-03-03,211.97999572753906,218.3699951171875,209.72000122070312,217.22000122070312,5491800
2025-03-04,208.24000549316406,211.86000061035156,205.49000549316406,208.3699951171875,6921300
2025-03-05,211.41000366210938,211.7899932861328,207.47000122070312,208.38999938964844,5064100
2025-03-06,206.0500030517578,209.7899932861328,205.13999938964844,208.27999877929688,4877700
2025-03-07,205.6699981689453,206.25,200.27000427246094,204.77999877929688,4899400
2025-03-10,198.3300018310547,203.22000122070312,196.5800018310547,202.94000244140625,7206300
2025-03-11,196.38999938964844,199.9199981689453,194.38999938964844,198.22000122070312,7189800
2025-03-12,197.52999877929688,199.99000549316406,195.1199951171875,199.7899932861328,4274100
