Date,Close,High,Low,Open,Volume
,XLF,XLF,XLF,XLF,XLF
2025-01-02,48.209999084472656,48.77000045776367,47.939998626708984,48.58000183105469,35879100
2025-01-03,48.59000015258789,48.619998931884766,48.08000183105469,48.4900016784668,25198100
2025-01-06,48.439998626708984,49.02000045776367,48.349998474121094,48.79999923706055,54289900
2025-01-07,48.33000183105469,48.7599983215332,48.119998931884766,48.650001525878906,57682700
2025-01-08,48.4900016784668,48.5,48.02000045776367,48.34000015258789,36422000
2025-01-10,47.31999969482422,48.13999938964844,47.150001525878906,48.099998474121094,53128700
2025-01-13,47.65999984741211,47.68000030517578,47.040000915527344,47.08000183105469,36002800
2025-01-14,48.25,48.290000915527344,47.7400016784668,47.849998474121094,39353300
2025-01-15,49.47999954223633,49.61000061035156,49.0099983215332,49.279998779296875,61176900
2025-01-16,49.810001373291016,49.849998474121094,49.459999084472656,49.459999084472656,33830400
2025-01-17,50.22999954223633,50.31999969482422,49.72999954223633,49.90999984741211,43693100
2025-01-21,50.650001525878906,50.709999084472656,50.38999938964844,50.400001525878906,33267500
2025-01-22,50.40999984741211,50.65999984741211,50.209999084472656,50.650001525878906,37226400
2025-01-23,50.70000076293945,50.790000915527344,50.47999954223633,50.4900016784668,32048800
2025-01-24,50.849998474121094,50.900001525878906,50.47999954223633,50.529998779296875,39088700
2025-01-27,51.40999984741211,51.439998626708984,50.619998931884766,50.7599983215332,61707400
2025-01-28,51.31999969482422,51.54999923706055,51.11000061035156,51.349998474121094,39885300
2025-01-29,51.279998779296875,51.7400016784668,51.16999816894531,51.18000030517578,43612200
2025-01-30,51.77000045776367,52.040000915527344,51.43000030517578,51.75,64250500
2025-01-31,51.470001220703125,51.970001220703125,51.439998626708984,51.83000183105469,40429500
2025-02-03,51.2599983215332,51.400001525878906,50.40999984741211,50.75,77416200
2025-02-04,51.13999938964844,51.38999938964844,51.0,51.31999969482422,41742700
2025-02-05,51.68000030517578,51.689998626708984,51.13999938964844,51.36000061035156,34758600
2025-02-06,52.11000061035156,52.130001068115234,51.7599983215332,51.97999954223633,34355900
2025-02-07,51.81999969482422,52.2599983215332,51.779998779296875,52.16999816894531,40601400
2025-02-10,51.40999984741211,51.97999954223633,51.189998626708984,51.90999984741211,37921500
2025-02-11,51.540000915527344,51.63999938964844,51.02000045776367,51.33000183105469,45162900
2025-02-12,51.36000061035156,51.380001068115234,50.91999816894531,51.279998779296875,45473100
2025-02-13,51.70000076293945,51.77000045776367,51.279998779296875,51.5,36372200
2025-02-14,51.79999923706055,52.02000045776367,51.75,51.77000045776367,29574300
2025-02-18,52.16999816894531,52.20000076293945,51.75,51.880001068115234,33496800
2025-02-19,52.189998626708984,52.25,51.900001525878906,52.040000915527344,31748500
2025-02-20,51.38999938964844,52.150001525878906,51.040000915527344,52.11000061035156,47078900
2025-02-21,50.75,51.5,50.650001525878906,51.40999984741211,51789900
2025-02-24,50.970001220703125,51.40999984741211,50.68000030517578,50.9900016784668,56673900
2025-02-25,50.959999084472656,51.40999984741211,50.310001373291016,51.27000045776367,50132800
2025-02-26,50.849998474121094,51.31999969482422,50.75,50.970001220703125,31250500
2025-02-27,51.130001068115234,51.79999923706055,50.9900016784668,51.029998779296875,44378600
2025-02-28,52.18000030517578,52.2599983215332,51.16999816894531,51.38999938964844,63537100
2025-03-03,51.7400016784668,52.63999938964844,51.369998931884766,52.31999969482422,76100100
2025-03-04,49.91999816894531,51.279998779296875,49.63999938964844,51.220001220703125,99342400
2025-03-05,50.209999084472656,50.45000076293945,49.560001373291016,49.939998626708984,75561700
2025-03-06,49.380001068115234,49.959999084472656,49.060001373291016,49.619998931884766,55477700
2025-03-07,49.119998931884766,49.33000183105469,48.25,49.20000076293945,87351400
2025-03-10,48.02000045776367,48.61000061035156,47.459999084472656,48.290000915527344,78221400
2025-03-11,47.61000061035156,48.08000183105469,47.279998779296875,47.95000076293945,72972200
2025-03-12,47.68000030517578,48.189998626708984,47.220001220703125,48.119998931884766,60686100
