Date,Close,High,Low,Open,Volume
,ALK,ALK,ALK,ALK,ALK
2025-01-02,64.30000305175781,65.16999816894531,63.79999923706055,64.80000305175781,1552200
2025-01-03,63.97999954223633,64.5,62.81999969482422,64.30000305175781,2442200
2025-01-06,64.4000015258789,65.7699966430664,64.30000305175781,64.5,2628400
2025-01-07,65.5199966430664,66.5199966430664,64.95999908447266,65.88999938964844,4309500
2025-01-08,66.29000091552734,66.86000061035156,64.66000366210938,65.30000305175781,1777500
2025-01-10,68.18000030517578,69.0999984741211,66.51000213623047,68.88999938964844,3701700
2025-01-13,66.47000122070312,67.47000122070312,65.33000183105469,67.43000030517578,2959800
2025-01-14,67.44000244140625,68.27999877929688,66.94999694824219,67.44000244140625,2630900
2025-01-15,66.66000366210938,68.5,66.58999633789062,68.2300033569336,2552900
2025-01-16,67.41999816894531,67.5199966430664,65.81999969482422,66.94999694824219,1933400
2025-01-17,66.33999633789062,67.94999694824219,66.12000274658203,67.94999694824219,2137800
2025-01-21,68.87999725341797,68.88999938964844,66.76000213623047,67.48999786376953,2301000
2025-01-22,67.4000015258789,70.20999908447266,67.05000305175781,69.9000015258789,4400000
2025-01-23,68.8499984741211,71.69999694824219,67.81999969482422,69.76000213623047,6497200
2025-01-24,69.94999694824219,70.22000122070312,67.44999694824219,69.29000091552734,2781300
2025-01-27,70.45999908447266,71.62999725341797,69.1500015258789,69.26000213623047,2986300
2025-01-28,71.41000366210938,71.58000183105469,70.0,70.0999984741211,2659100
2025-01-29,72.19999694824219,72.88999938964844,71.62999725341797,71.69999694824219,2391900
2025-01-30,74.43000030517578,74.6500015258789,71.86000061035156,71.86000061035156,2601600
2025-01-31,73.25,74.69999694824219,72.91999816894531,73.91999816894531,2980900
2025-02-03,73.48999786376953,74.86000061035156,71.0,71.05999755859375,2970900
2025-02-04,75.55000305175781,75.9800033569336,73.4800033569336,73.91000366210938,2710300
2025-02-05,74.91000366210938,75.79000091552734,74.3499984741211,75.54000091552734,2289900
2025-02-06,74.41000366210938,75.54000091552734,73.66999816894531,75.05000305175781,2508700
2025-02-07,75.91999816894531,76.33000183105469,74.11000061035156,74.97000122070312,3076100
2025-02-10,75.05999755859375,76.44999694824219,74.1500015258789,75.75,2617900
2025-02-11,72.8499984741211,74.75,72.73999786376953,74.48999786376953,2208900
2025-02-12,73.77999877929688,74.66999816894531,72.36000061035156,72.76000213623047,1846700
2025-02-13,72.54000091552734,75.20999908447266,69.36000061035156,73.88999938964844,3271800
2025-02-14,75.73999786376953,75.76000213623047,72.20999908447266,72.88999938964844,2296600
2025-02-18,75.33999633789062,75.73999786376953,74.52999877929688,75.12000274658203,1773200
2025-02-19,76.5999984741211,78.08000183105469,74.75,74.94999694824219,2885400
2025-02-20,75.36000061035156,76.9800033569336,74.37000274658203,76.27999877929688,2256100
2025-02-21,70.18000030517578,75.75,69.58999633789062,75.66000366210938,3761200
2025-02-24,72.31999969482422,72.83999633789062,70.05000305175781,71.2300033569336,3482900
2025-02-25,71.4000015258789,72.58999633789062,69.6500015258789,72.38999938964844,2358800
2025-02-26,72.16000366210938,73.9800033569336,71.37999725341797,71.52999877929688,1861700
2025-02-27,71.06999969482422,73.29000091552734,70.43000030517578,72.31999969482422,1962600
2025-02-28,72.27999877929688,72.94999694824219,70.9800033569336,71.0,1729700
2025-03-03,69.9000015258789,73.88999938964844,68.87000274658203,72.83999633789062,2602100
2025-03-04,65.30000305175781,68.38999938964844,64.81999969482422,67.51000213623047,4017000
2025-03-05,66.30000305175781,66.86000061035156,64.86000061035156,65.75,2395400
2025-03-06,62.20000076293945,66.45999908447266,62.08000183105469,65.0,3560500
2025-03-07,60.63999938964844,62.04999923706055,57.790000915527344,61.939998626708984,4543100
2025-03-10,55.470001220703125,58.38999938964844,53.119998931884766,58.0,6360400
2025-03-11,53.63999938964844,55.939998626708984,53.060001373291016,55.400001525878906,6038500
2025-03-12,53.34000015258789,54.43000030517578,51.2400016784668,54.20000076293945,4406400
