Date,Close,High,Low,Open,Volume
,USO,USO,USO,USO,USO
2025-01-02,76.93000030517578,77.55999755859375,76.83999633789062,76.83999633789062,3269400
2025-01-03,77.91999816894531,78.22000122070312,77.26000213623047,77.41000366210938,1875300
2025-01-06,77.30000305175781,78.9000015258789,77.05999755859375,78.43000030517578,2141800
2025-01-07,78.16999816894531,78.44000244140625,77.69999694824219,78.12999725341797,3912400
2025-01-08,77.30000305175781,78.45999908447266,77.05999755859375,78.3499984741211,3259100
2025-01-10,80.63999938964844,81.81999969482422,79.37000274658203,81.54000091552734,5048700
2025-01-13,82.2300033569336,82.81999969482422,81.37000274658203,81.51000213623047,5060500
2025-01-14,81.66999816894531,82.08000183105469,81.20999908447266,81.9000015258789,4679800
2025-01-15,84.33999633789062,84.58000183105469,82.27999877929688,82.27999877929688,4891900
2025-01-16,82.94000244140625,83.5999984741211,81.98999786376953,83.48999786376953,3607100
2025-01-17,82.5199966430664,83.0,82.2300033569336,82.5199966430664,2297600
2025-01-21,81.11000061035156,81.33999633789062,80.44999694824219,80.62000274658203,2410900
2025-01-22,80.43000030517578,81.20999908447266,80.31999969482422,80.72000122070312,2798000
2025-01-23,79.20999908447266,81.04000091552734,79.16000366210938,80.55999755859375,3803200
2025-01-24,79.5999984741211,80.22000122070312,79.0199966430664,80.06999969482422,1922700
2025-01-27,77.93000030517578,79.54000091552734,77.2300033569336,79.27999877929688,1954800
2025-01-28,78.86000061035156,78.94999694824219,77.80999755859375,78.87000274658203,1592300
2025-01-29,77.77999877929688,78.6500015258789,77.18000030517578,78.0199966430664,1670500
2025-01-30,77.75,78.7699966430664,77.45999908447266,77.7699966430664,2238600
2025-01-31,78.0199966430664,78.26000213623047,76.76000213623047,77.5999984741211,3539800
2025-02-03,77.81999969482422,78.7699966430664,76.94000244140625,78.41999816894531,4200200
2025-02-04,77.51000213623047,78.30000305175781,75.5999984741211,75.69999694824219,6136900
2025-02-05,76.08999633789062,77.0,75.83000183105469,76.56999969482422,1985200
2025-02-06,75.44999694824219,76.7300033569336,75.2699966430664,76.36000061035156,2168400
2025-02-07,75.86000061035156,76.29000091552734,75.45999908447266,76.22000122070312,2013900
2025-02-10,77.4000015258789,77.51000213623047,76.61000061035156,76.94000244140625,2814500
2025-02-11,78.2699966430664,78.48999786376953,77.87000274658203,78.37000274658203,2284100
2025-02-12,76.31999969482422,77.45999908447266,76.29000091552734,77.1500015258789,4918700
2025-02-13,76.38999938964844,76.47000122070312,75.58000183105469,75.68000030517578,1897100
2025-02-14,75.81999969482422,76.73999786376953,75.62999725341797,76.58000183105469,2426000
2025-02-18,76.95999908447266,77.11000061035156,76.3499984741211,76.69000244140625,2324900
2025-02-19,77.44999694824219,78.19999694824219,77.2300033569336,78.05999755859375,1554200
2025-02-20,77.76000213623047,78.47000122070312,77.62000274658203,77.91999816894531,1627000
2025-02-21,75.3499984741211,76.8499984741211,75.33999633789062,76.69999694824219,2749100
2025-02-24,75.97000122070312,76.13999938964844,75.44999694824219,75.70999908447266,2930800
2025-02-25,74.12999725341797,75.61000061035156,73.73999786376953,75.5999984741211,2386600
2025-02-26,73.8499984741211,74.2699966430664,73.41000366210938,73.91000366210938,3229400
2025-02-27,75.27999877929688,75.79000091552734,74.69000244140625,75.0199966430664,2641900
2025-02-28,75.22000122070312,75.47000122070312,74.25,74.58000183105469,2351600
2025-03-03,73.31999969482422,75.55999755859375,72.93000030517578,75.33000183105469,3996300
2025-03-04,73.30999755859375,73.61000061035156,71.70999908447266,72.75,2030600
2025-03-05,71.41999816894531,71.48999786376953,70.08999633789062,71.4000015258789,3811000
2025-03-06,71.12999725341797,72.0199966430664,70.48999786376953,71.37000274658203,3038700
2025-03-07,72.08999633789062,73.30999755859375,71.7699966430664,72.73999786376953,4195700
2025-03-10,70.88999938964844,72.25,70.73999786376953,72.05999755859375,1777100
2025-03-11,71.44999694824219,72.16999816894531,70.9800033569336,71.80000305175781,1876200
2025-03-12,72.80000305175781,72.97000122070312,72.04000091552734,72.31999969482422,2387400
