Date,Close,High,Low,Open,Volume
,COIN,COIN,COIN,COIN,COIN
2025-01-02,257.2099914550781,262.30999755859375,251.0,256.4800109863281,6289500
2025-01-03,270.6499938964844,271.5899963378906,258.5899963378906,259.8900146484375,5990800
2025-01-06,287.760009765625,293.6000061035156,271.75,279.07000732421875,10835000
2025-01-07,264.3299865722656,287.5799865722656,260.239990234375,286.739990234375,11614700
2025-01-08,260.010009765625,267.0,252.99000549316406,263.8800048828125,5951100
2025-01-10,258.7799987792969,261.8699951171875,248.0500030517578,257.7699890136719,5579200
2025-01-13,251.1999969482422,251.80999755859375,240.77000427246094,246.97999572753906,7019500
2025-01-14,255.3699951171875,263.0,251.0,261.7300109863281,5704100
2025-01-15,274.92999267578125,278.32000732421875,264.44000244140625,266.8699951171875,9113900
2025-01-16,281.6300048828125,285.0199890136719,268.1400146484375,274.0,6751100
2025-01-17,295.4800109863281,300.3500061035156,289.3299865722656,292.0,11290100
2025-01-21,294.19000244140625,303.1000061035156,273.6199951171875,298.5199890136719,12912400
2025-01-22,295.8500061035156,298.79998779296875,286.2799987792969,290.4599914550781,6668900
2025-01-23,296.010009765625,303.55999755859375,287.8999938964844,289.739990234375,11534800
2025-01-24,298.0,310.6099853515625,297.6199951171875,300.0,9763300
2025-01-27,277.989990234375,289.7799987792969,265.20001220703125,283.70001220703125,12238800
2025-01-28,281.82000732421875,284.8399963378906,276.0,280.5,4516600
2025-01-29,291.0,294.3800048828125,277.010009765625,281.82000732421875,6255900
2025-01-30,301.29998779296875,306.0,293.0199890136719,293.7099914550781,8637500
2025-01-31,291.3299865722656,304.7300109863281,287.2200012207031,300.8599853515625,6534000
2025-02-03,284.4100036621094,288.760009765625,269.29998779296875,272.9800109863281,9517700
2025-02-04,280.3900146484375,289.3900146484375,278.6300048828125,283.0,6013500
2025-02-05,275.1400146484375,285.760009765625,274.55999755859375,283.6099853515625,5344600
2025-02-06,270.3699951171875,284.6000061035156,269.0,279.5199890136719,6717700
2025-02-07,274.489990234375,282.57000732421875,271.75,274.04998779296875,7885600
2025-02-10,280.2200012207031,285.55999755859375,274.6000061035156,280.3999938964844,5521800
2025-02-11,266.8999938964844,279.0,265.8299865722656,277.54998779296875,6915000
2025-02-12,274.8999938964844,277.79998779296875,263.4800109863281,264.3900146484375,6362800
2025-02-13,298.1099853515625,302.3999938964844,282.5,284.0,18900200
2025-02-14,274.30999755859375,291.54998779296875,274.0,288.0199890136719,19269700
2025-02-18,264.6300048828125,279.17999267578125,260.5,278.79998779296875,11564800
2025-02-19,258.6700134277344,267.0,257.67999267578125,265.760009765625,6813800
2025-02-20,256.5899963378906,262.25,250.3699951171875,260.6600036621094,6400700
2025-02-21,235.3800048828125,267.79998779296875,234.75999450683594,266.989990234375,17195500
2025-02-24,227.07000732421875,240.24000549316406,223.60000610351562,239.13999938964844,12125000
2025-02-25,212.49000549316406,222.85000610351562,205.1199951171875,219.97000122070312,15192600
2025-02-26,212.9600067138672,218.57000732421875,207.99000549316406,212.6300048828125,7871600
2025-02-27,208.3699951171875,221.5800018310547,207.7899932861328,218.1300048828125,8082400
2025-02-28,215.6199951171875,216.44000244140625,201.10000610351562,205.27000427246094,9031200
2025-03-03,205.75,233.39999389648438,203.44000244140625,232.22999572753906,15997800
2025-03-04,212.5500030517578,218.94000244140625,193.08999633789062,200.52000427246094,13060900
2025-03-05,222.4499969482422,223.14999389648438,208.0,214.88999938964844,9581600
2025-03-06,214.1699981689453,226.60000610351562,213.0,214.50999450683594,8405400
2025-03-07,217.4499969482422,222.0500030517578,206.77000427246094,214.88999938964844,8615100
2025-03-10,179.22999572753906,206.83999633789062,176.85000610351562,205.0800018310547,18664100
2025-03-11,191.69000244140625,195.69000244140625,183.3000030517578,186.0,11382200
2025-03-12,191.72999572753906,199.1999969482422,183.75,195.39999389648438,9578800
